,Cluster,Clothing,Communication,Electronics,Entertainment,Groceries,Home Supplies,Lodging,Meals,Misc,Travel
5499,0,0.0,12100.7,0.0,64745.5,84553.4,238258.0,76824.2,29970.2,0.0,0.0
5500,1,132906.1,40076.3,139671.6,0.0,53476.6,0.0,88240.9,0.0,50524.4,0.0
5501,0,201533.3,0.0,57090.8,77998.0,19641.8,19487.9,8127.4,63503.3,138006.8,0.0
5502,1,8041.9,85305.8,0.0,0.0,46642.7,33851.9,8732.0,124544.2,0.0,0.0
5503,1,36222.7,90942.7,0.0,23814.2,0.0,0.0,25062.5,0.0,83891.4,0.0
5504,1,0.0,0.0,76909.7,0.0,0.0,78169.0,47993.6,132923.2,146107.3,0.0
5505,0,116951.8,25558.4,58732.4,0.0,101903.8,0.0,0.0,176128.8,30449.0,0.0
5506,1,0.0,76681.3,53459.5,1139.6,0.0,35846.5,43239.8,63605.9,0.0,0.0
5507,0,0.0,0.0,269961.4,92396.2,0.0,108566.7,33988.7,172275.2,0.0,0.0
5508,1,506.9,161029.5,80894.0,0.0,23574.8,118918.3,50706.4,0.0,38212.4,0.0
5509,1,66598.4,0.0,0.0,39939.5,0.0,0.0,111450.5,0.0,0.0,0.0
5510,1,64288.7,55825.4,87403.0,0.0,83184.2,16273.1,56406.8,0.0,62830.3,0.0
5511,0,146340.6,55426.0,71767.5,30243.8,0.0,153773.0,74396.0,114107.1,0.0,0.0
5512,1,0.0,145679.8,88771.0,0.0,27371.0,54086.1,80141.6,45462.8,18017.3,0.0
5513,1,0.0,100245.1,0.0,27798.5,56629.1,154747.7,0.0,0.0,0.0,0.0
5514,1,84758.6,73210.0,57638.0,10065.8,0.0,127445.1,0.0,0.0,68616.2,0.0
5515,1,0.0,96859.3,0.0,51869.2,0.0,43359.5,95063.8,0.0,104930.5,0.0
5516,1,6320.9,7740.2,156487.0,3909.8,58247.5,2182.7,69841.3,72440.5,0.0,0.0
5517,1,7859.9,0.0,0.0,12186.2,0.0,0.0,0.0,73010.9,51225.5,0.0
5518,0,0.0,0.0,79919.3,141683.3,85710.1,76328.3,51704.3,152725.0,0.0,0.0
5519,1,117692.0,30944.9,97269.7,84570.5,5568.5,0.0,0.0,123272.7,0.0,0.0
5520,0,255945.5,25917.5,151231.2,0.0,81920.0,26886.1,0.0,0.0,0.0,0.0
5521,1,67812.5,3602.0,47720.0,0.0,0.0,0.0,24464.0,0.0,210305.6,0.0
5522,1,0.0,9398.9,0.0,0.0,0.0,0.0,48010.7,80699.8,157044.0,0.0
5523,1,0.0,68069.0,104998.9,12494.0,0.0,52850.0,84399.5,0.0,21163.7,0.0
5524,1,0.0,80192.9,92533.0,0.0,76920.7,67590.2,135214.6,0.0,0.0,0.0
5525,0,136012.2,0.0,0.0,0.0,51447.8,170445.5,0.0,43205.6,0.0,0.0
5526,0,79577.3,51646.9,0.0,101442.1,25558.4,81058.9,8766.2,86342.8,21266.3,0.0
5527,1,23249.9,82569.8,7945.4,11245.7,0.0,69106.0,14084.3,9022.7,0.0,0.0
5528,0,125341.8,184627.5,94807.3,0.0,0.0,145748.2,11844.2,4474.1,57945.8,0.0
5529,1,55791.2,0.0,66837.8,83031.5,67060.1,0.0,68103.2,33886.1,53476.6,0.0
5530,0,39614.6,0.0,67669.6,15811.4,0.0,183612.5,67196.9,47662.6,78630.7,0.0
5531,1,95970.1,89164.3,0.0,11006.3,0.0,40891.0,81988.4,143559.4,0.0,0.0
5532,1,45394.4,63497.2,0.0,60510.8,98734.2,0.0,11382.5,0.0,0.0,0.0
5533,1,0.0,89209.5,34741.1,0.0,84348.2,0.0,36177.5,82843.4,0.0,0.0
5534,1,75473.3,65144.9,0.0,6987.8,0.0,63103.9,61571.0,0.0,0.0,0.0
5535,0,0.0,0.0,0.0,0.0,115896.5,158738.1,302718.9,69488.3,0.0,0.0
5536,1,98620.6,21488.6,0.0,0.0,38297.9,0.0,5192.3,144117.6,59570.3,0.0
5537,0,118405.3,0.0,68291.3,129525.2,36758.9,23557.7,63879.5,917.3,140201.7,0.0
5538,1,50934.8,26516.0,85983.7,0.0,77303.0,83749.7,60032.0,41068.1,46728.2,0.0
5539,1,9672.5,0.0,28568.0,42521.6,69710.6,9911.9,0.0,29855.4,58213.3,0.0
5540,1,112042.9,0.0,22070.0,0.0,56663.3,0.0,82022.6,14306.6,19687.0,0.0
5541,1,0.0,100050.9,33304.7,0.0,0.0,38144.0,14409.2,94100.1,74190.8,0.0
5542,0,58076.5,0.0,72013.0,0.0,71249.6,77296.9,59672.9,73654.6,115475.1,0.0
5543,0,23438.0,116808.9,14950.3,172059.0,55893.8,61759.1,260648.0,143764.6,0.0,0.0
5544,0,128887.6,0.0,110812.9,47902.0,104377.2,36502.4,0.0,32529.1,126391.0,0.0
5545,1,18137.0,40110.5,0.0,0.0,0.0,116945.7,0.0,64341.2,134599.0,0.0
5546,1,33783.5,84000.1,0.0,86616.4,82313.3,35767.1,0.0,0.0,0.0,0.0
5547,0,101972.2,41068.1,34108.4,34262.3,113343.7,110977.8,88206.7,56099.0,50627.0,0.0
5548,0,79759.3,67874.8,125125.6,52114.7,86069.2,116193.3,51208.4,212539.6,0.0,0.0
5549,0,0.0,47429.3,0.0,102519.4,128094.9,70337.2,156709.3,0.0,0.0,0.0
5550,0,269465.5,0.0,84998.0,0.0,59929.4,72673.8,73962.4,96859.3,55614.1,0.0
5551,1,173615.1,0.0,0.0,0.0,0.0,67361.8,0.0,0.0,0.0,0.0
5552,1,0.0,0.0,0.0,78876.2,63588.8,0.0,109102.9,121990.2,37186.4,0.0
5553,1,64443.8,0.0,0.0,49002.5,38161.1,0.0,108726.7,31611.8,164671.8,0.0
5554,1,119362.9,0.0,763.4,63531.4,67054.0,30979.1,0.0,0.0,29884.7,0.0
5555,1,21003.7,129451.9,0.0,38383.4,0.0,0.0,0.0,56434.9,58441.7,0.0
5556,1,94106.2,0.0,50524.4,250.4,16888.7,54081.2,65162.0,62562.8,0.0,0.0
5557,0,296705.8,225924.0,0.0,19368.2,0.0,76841.3,100683.6,0.0,0.0,0.0
5558,1,0.0,120222.8,0.0,0.0,4867.4,116552.4,57090.8,56338.4,0.0,0.0
5559,1,0.0,129223.5,32005.1,2729.9,52547.1,37795.9,17624.0,56155.2,65942.5,0.0
5560,0,0.0,162089.7,139335.7,54457.4,0.0,79201.1,97560.4,0.0,133002.6,0.0
5561,0,131326.8,52131.8,12898.3,40566.1,44265.8,114243.9,12562.4,51362.3,68986.3,0.0
5562,1,0.0,76008.3,100963.3,128778.9,0.0,0.0,125142.7,0.0,0.0,0.0
5563,1,0.0,0.0,3442.0,0.0,0.0,106777.3,157581.4,233.3,46044.2,0.0
5564,1,0.0,2712.8,0.0,115156.3,98124.7,0.0,48164.6,51995.0,84102.7,0.0
5565,1,0.0,7688.9,33407.3,119345.8,72258.5,56321.3,0.0,65720.2,48917.0,0.0
5566,0,60476.6,0.0,30312.2,98090.5,59376.1,49344.5,121107.1,99390.1,89534.4,0.0
5567,1,65521.1,2353.7,134992.3,78853.0,0.0,58224.3,0.0,3807.2,22497.5,0.0
5568,1,82501.4,2387.9,0.0,132085.3,0.0,24925.7,150450.7,0.0,0.0,0.0
5569,1,0.0,0.0,9980.3,92686.9,0.0,142082.7,128744.7,0.0,48893.8,0.0
5570,1,73158.7,174641.1,0.0,0.0,74800.3,0.0,45223.4,103340.2,0.0,0.0
5571,1,0.0,160071.9,19812.8,61194.8,106127.5,0.0,0.0,56178.4,83219.6,0.0
5572,1,134718.7,34125.5,0.0,23010.5,0.0,0.0,14905.1,19915.4,0.0,0.0
5573,1,44163.2,0.0,106104.3,0.0,18598.7,12271.7,0.0,71215.4,0.0,0.0
5574,1,43763.8,0.0,1464.5,10681.4,113600.2,107375.8,5756.6,0.0,5175.2,0.0
5575,1,0.0,0.0,49601.0,0.0,0.0,0.0,62597.0,35983.3,0.0,0.0
5576,1,18695.2,46694.0,0.0,0.0,163132.8,135522.4,0.0,14015.9,0.0,0.0
5577,1,16153.4,41769.2,244659.5,43233.7,0.0,0.0,24994.1,0.0,27456.5,0.0
5578,1,0.0,139558.0,199.1,0.0,0.0,69106.0,130984.8,0.0,0.0,0.0
5579,0,95850.4,129400.6,80894.0,0.0,0.0,78579.4,85812.7,0.0,122759.7,0.0
5580,1,0.0,69266.0,84530.2,164.9,74954.2,81578.0,0.0,95132.2,76972.0,0.0
5581,0,56218.7,47651.6,100552.9,169323.0,106247.2,77833.1,82717.6,160020.6,54211.9,0.0
5582,0,139318.6,163047.3,100392.9,7107.5,73746.2,118672.8,77234.6,74702.6,87875.7,0.0
5583,0,0.0,0.0,272139.2,75193.6,84587.6,0.0,13975.6,101886.7,64631.9,0.0
5584,1,0.0,0.0,0.0,62351.5,154172.4,0.0,133327.5,0.0,39939.5,0.0
5585,0,123552.4,0.0,2798.3,0.0,90617.8,84758.6,120303.4,83948.8,33236.3,0.0
5586,0,121682.4,61690.7,81355.7,0.0,11433.8,129497.1,67071.1,80911.1,0.0,0.0
5587,1,0.0,0.0,14734.1,0.0,40292.5,118713.1,61365.8,165099.3,4046.6,0.0
5588,1,0.0,12989.9,0.0,74601.2,2405.0,40281.5,79605.4,95080.9,85778.5,0.0
5589,1,110128.9,61947.2,84769.6,0.0,52217.3,0.0,32654.9,0.0,2199.8,0.0
5590,1,70240.7,26253.4,153864.6,0.0,0.0,0.0,17914.7,149065.6,102639.1,0.0
5591,1,0.0,35835.5,0.0,57501.2,40309.6,56868.5,57101.8,90481.0,68257.1,0.0
5592,0,127017.6,0.0,0.0,10271.0,73250.3,126425.2,33988.7,62203.7,114335.5,0.0
5593,1,0.0,62255.0,31406.6,0.0,17247.8,101749.9,0.0,82518.5,0.0,0.0
5594,0,74954.2,20171.9,115583.8,14836.7,162164.2,98723.2,13280.6,0.0,2900.9,0.0
5595,1,0.0,62454.1,24344.3,0.0,16717.7,173683.5,0.0,0.0,0.0,0.0
5596,1,0.0,110932.6,0.0,0.0,24156.2,84792.8,28072.1,74498.6,0.0,0.0
5597,1,0.0,43205.6,0.0,60361.8,0.0,25609.7,0.0,5978.9,0.0,0.0
5598,1,45411.5,139141.5,0.0,1447.4,15349.7,0.0,0.0,33623.5,0.0,0.0
5599,0,58127.8,0.0,76948.8,112397.1,64779.7,154332.4,0.0,39460.7,385853.0,0.0
5600,0,69248.9,122776.8,0.0,7364.0,0.0,175256.7,50798.0,82056.8,96282.8,0.0
5601,0,21037.9,831.8,0.0,153881.7,0.0,64016.3,0.0,80500.7,135339.2,0.0
5602,1,6201.2,40367.0,0.0,0.0,78579.4,43530.5,0.0,5089.7,0.0,0.0
5603,1,0.0,43787.0,103477.0,78699.1,0.0,0.0,22138.4,34929.2,36776.0,0.0
5604,0,98124.7,68182.6,0.0,149669.0,0.0,136183.2,59570.3,0.0,16615.1,0.0
5605,1,0.0,0.0,80432.3,45736.4,0.0,0.0,0.0,61519.7,1208.0,0.0
5606,1,0.0,105853.9,82860.5,34245.2,11827.1,95012.5,109906.6,27644.6,0.0,0.0
5607,1,71175.1,60994.5,0.0,136046.4,0.0,0.0,0.0,94054.9,46232.3,0.0
5608,1,0.0,23192.5,59017.0,0.0,0.0,55278.2,38445.7,0.0,0.0,0.0
5609,1,82266.9,60083.3,54200.9,47018.9,59348.0,0.0,54782.3,0.0,123945.7,0.0
5610,1,0.0,61661.4,15896.9,0.0,98518.0,0.0,0.0,71386.4,43034.6,0.0
5611,0,9091.1,0.0,123398.5,0.0,0.0,42111.2,91558.3,136001.2,151921.3,0.0
5612,0,54098.3,12117.8,63343.3,102160.3,47189.9,110310.9,23660.3,64187.3,64700.3,0.0
5613,0,79348.9,270371.8,0.0,83630.0,120577.0,0.0,0.0,46311.7,128112.0,0.0
5614,1,80836.6,79320.8,60733.1,0.0,48147.5,64625.8,40469.6,76448.0,40298.6,0.0
5615,1,0.0,79212.1,0.0,0.0,0.0,39905.3,81828.4,0.0,37152.2,0.0
5616,1,99355.9,76328.3,64768.7,22993.4,0.0,0.0,76738.7,75877.6,21351.8,0.0
5617,0,154246.9,56629.1,90406.5,54064.1,0.0,60761.2,45137.9,104981.8,82193.6,0.0
5618,0,61297.4,5414.6,105597.4,75638.2,64557.4,122417.7,24286.9,76630.0,0.0,0.0
5619,0,109763.7,0.0,0.0,189409.4,22200.7,171528.9,0.0,0.0,52125.7,0.0
5620,1,0.0,61639.4,53687.9,67983.5,105044.1,4970.0,44676.2,76738.7,0.0,0.0
5621,1,47953.3,99988.6,0.0,21089.2,14922.2,69693.5,124863.0,50039.5,0.0,0.0
5622,1,14112.4,0.0,0.0,64944.6,77143.0,35459.3,0.0,22326.5,0.0,0.0
5623,1,0.0,0.0,0.0,81612.2,37973.0,64341.2,117413.5,29183.6,133658.5,0.0
5624,1,81389.9,91147.9,52901.3,32877.2,0.0,74344.7,56441.0,0.0,67487.6,0.0
5625,1,13058.3,3396.8,28055.0,0.0,75952.1,32170.0,22514.6,0.0,218069.0,0.0
5626,0,44146.1,0.0,0.0,63965.0,79047.2,125023.0,25404.5,81559.7,89072.7,0.0
5627,1,15736.9,50541.5,0.0,39665.9,0.0,103060.5,28003.7,0.0,63263.9,0.0
5628,0,65863.1,0.0,0.0,64283.8,77149.1,55973.2,118234.3,77296.9,74396.0,0.0
5629,1,49378.7,0.0,0.0,9450.2,0.0,7808.6,0.0,107221.9,0.0,43291.1
5630,0,11348.3,78203.2,0.0,135129.1,81646.4,0.0,150313.9,32432.6,93518.7,0.0
5631,0,117618.7,88326.4,55842.5,4730.6,130153.0,84792.8,139984.3,65350.1,25387.4,0.0
5632,0,116644.0,51396.5,4286.0,11177.3,0.0,129103.8,67966.4,28442.2,97851.1,0.0
5633,0,107803.3,126709.8,0.0,0.0,131332.9,112882.0,63229.7,79793.5,87864.7,0.0
5634,1,34347.8,0.0,0.0,3567.8,148238.7,15657.5,39683.0,0.0,40520.9,0.0
5635,0,9501.5,20736.2,0.0,0.0,51362.3,132027.9,67932.2,126715.9,113514.7,0.0
5636,0,65224.3,62676.4,55791.2,105306.7,0.0,65435.6,12220.4,0.0,152605.3,0.0
5637,1,78568.4,0.0,58600.5,0.0,52200.2,0.0,143320.0,0.0,0.0,0.0
5638,0,0.0,157632.7,0.0,154223.7,1464.5,44385.5,78671.0,3995.3,96927.7,0.0
5639,1,113805.4,33954.5,31999.0,13143.8,109137.1,0.0,0.0,0.0,109718.5,0.0
5640,1,0.0,26909.3,0.0,0.0,0.0,92396.2,71711.3,33572.2,66769.4,0.0
5641,1,0.0,64335.1,0.0,52183.1,40007.9,63377.5,42265.1,0.0,46779.5,0.0
5642,1,0.0,28756.1,62026.6,0.0,96106.9,68216.8,50182.4,0.0,102656.2,0.0
5643,1,0.0,0.0,102194.5,115635.1,21351.8,0.0,52405.4,66318.7,68103.2,0.0
5644,1,33133.7,0.0,24583.7,101145.3,0.0,58897.3,58025.2,50507.3,96346.3,0.0
5645,0,132500.6,71967.8,92567.2,19282.7,0.0,0.0,102849.2,44806.9,174823.1,0.0
5646,1,0.0,53151.7,62973.2,45901.3,17795.0,0.0,0.0,14204.0,64768.7,0.0
5647,0,6269.6,16649.3,118251.4,49088.0,67122.4,118251.4,153477.4,42378.7,112420.3,0.0
5648,1,79770.3,96767.7,0.0,67310.5,38525.1,80483.6,45189.2,19128.8,0.0,0.0
5649,1,30596.8,0.0,0.0,44282.9,32745.3,29713.7,112659.7,0.0,8629.4,0.0
5650,1,52337.0,82176.5,173506.4,53185.9,0.0,52952.6,107905.9,33954.5,0.0,0.0
5651,1,0.0,9894.8,73894.0,72138.8,541.1,135009.4,36729.6,127656.4,0.0,0.0
5652,0,133744.0,47115.4,0.0,78773.6,28123.4,41393.0,65025.2,80614.3,201977.9,0.0
5653,1,0.0,45462.8,0.0,20428.4,159775.1,0.0,82433.0,35048.9,24498.2,0.0
5654,0,69772.9,80939.2,0.0,68872.7,72241.4,60374.0,213315.2,0.0,83316.1,0.0
5655,0,114739.8,83110.9,158361.9,76123.1,102872.4,52200.2,7791.5,76482.2,0.0,0.0
5656,0,79679.9,0.0,0.0,0.0,83036.4,23551.6,0.0,168166.3,106418.2,0.0
5657,1,109056.5,0.0,203933.4,74960.3,0.0,107598.1,0.0,0.0,0.0,0.0
5658,0,63668.2,0.0,30990.1,272338.3,1686.8,0.0,28756.1,0.0,92071.3,0.0
5659,0,107700.7,29936.0,48460.2,0.0,129822.0,141569.7,39118.7,0.0,24104.9,0.0
5660,0,83647.1,36177.5,27131.6,0.0,124681.0,0.0,0.0,108128.2,139900.0,0.0
5661,0,76772.9,50763.8,82848.3,76328.3,52593.5,83726.5,113292.4,0.0,0.0,0.0
5662,1,44813.0,276551.0,107905.9,0.0,0.0,0.0,0.0,20342.9,0.0,0.0
5663,1,0.0,8390.0,46129.7,134564.8,27490.7,0.0,65572.4,44522.3,0.0,0.0
5664,0,103049.5,206139.3,0.0,0.0,0.0,78773.6,84998.0,70080.7,83099.9,0.0
5665,1,9929.0,0.0,0.0,22747.9,0.0,48968.3,23232.8,13041.2,152832.5,0.0
5666,1,87625.3,76647.1,0.0,0.0,0.0,0.0,219368.6,60681.8,29508.5,0.0
5667,1,50148.2,150752.4,78305.8,47224.1,0.0,73945.3,65948.6,0.0,29525.6,0.0
5668,1,74001.5,93234.1,122514.2,0.0,0.0,37596.8,11331.2,0.0,119773.3,0.0
5669,0,12237.5,1190.9,22925.0,40726.1,0.0,139671.6,101425.0,102177.4,134889.7,0.0
5670,1,39443.6,28670.6,0.0,0.0,0.0,33817.7,0.0,0.0,0.0,0.0
5671,1,0.0,45941.6,17008.4,82398.8,15879.8,16615.1,128129.1,54748.1,0.0,0.0
5672,0,156401.5,49549.7,24566.6,0.0,90959.8,0.0,69608.0,102034.5,10031.6,0.0
5673,1,34826.6,0.0,14323.7,109992.1,0.0,9860.6,59034.1,71260.6,0.0,0.0
5674,0,0.0,134952.0,204172.8,104058.4,82837.3,54953.3,84450.8,76482.2,217898.0,0.0
5675,0,46027.1,0.0,27245.2,44573.6,113502.5,67321.5,20548.1,98261.5,60100.4,0.0
5676,1,56817.2,39477.8,136097.7,0.0,23078.9,96756.7,126408.1,0.0,934.4,0.0
5677,0,69112.1,142772.8,162186.2,66216.1,153904.9,0.0,196306.8,118576.3,0.0,0.0
5678,1,70702.4,0.0,0.0,0.0,44026.4,0.0,38633.8,0.0,0.0,0.0
5679,1,34638.5,38588.6,0.0,26413.4,232484.3,0.0,23899.7,0.0,17264.9,0.0
5680,1,117276.7,0.0,51174.2,50729.6,36581.8,72908.3,46574.3,25148.0,37545.5,0.0
5681,0,0.0,95953.0,125553.1,92789.5,150433.6,79434.4,85391.3,56783.0,0.0,0.0
5682,1,3431.0,11639.0,50917.7,51088.7,36502.4,44129.0,69676.4,108566.7,0.0,0.0
5683,1,15931.1,57586.7,5910.5,73558.1,0.0,60698.9,21608.3,100820.4,0.0,0.0
5684,0,110009.2,0.0,58424.6,125399.2,194954.7,104992.8,0.0,151818.7,82375.6,0.0
5685,1,93798.4,0.0,32911.4,4679.3,0.0,21386.0,0.0,103032.4,160249.0,0.0
5686,1,0.0,82860.5,91842.9,159610.2,0.0,47497.7,0.0,77194.3,0.0,0.0
5687,0,0.0,0.0,16358.6,0.0,123409.5,188440.8,28031.8,78807.8,4730.6,0.0
5688,0,128596.9,103323.1,0.0,35014.7,147281.1,113224.0,0.0,0.0,112420.3,0.0
5689,1,88104.1,123124.9,149886.4,0.0,14625.4,0.0,71095.7,0.0,84450.8,0.0
5690,1,0.0,86103.4,0.0,0.0,156788.7,0.0,99281.4,0.0,79714.1,0.0
5691,1,67396.0,133795.3,0.0,21659.6,0.0,39717.2,19573.4,60613.4,46847.9,0.0
5692,1,118884.1,60316.6,61417.1,387.2,0.0,0.0,90412.6,50712.5,98398.3,0.0
5693,1,0.0,0.0,0.0,0.0,0.0,67778.3,119493.6,57751.6,27644.6,0.0
5694,0,39306.8,150718.2,53824.7,64358.3,170018.0,31161.1,17367.5,50261.8,54252.2,0.0
5695,1,18205.4,7757.3,142920.6,11803.9,62152.4,109832.1,20616.5,79423.4,0.0,0.0
5696,0,59883.0,40401.2,166729.9,119419.1,0.0,49105.1,172007.7,0.0,1259.3,0.0
5697,0,44505.2,0.0,163622.6,7227.2,36092.0,8492.6,89386.6,204001.8,89814.1,0.0
5698,1,103340.2,2678.6,56629.1,70103.9,0.0,11775.8,0.0,35510.6,0.0,0.0
5699,1,0.0,54833.6,0.0,94083.0,0.0,0.0,110516.1,109804.0,0.0,0.0
5700,1,38588.6,74937.1,13496.8,0.0,0.0,51635.9,61211.9,71489.0,23284.1,0.0
5701,0,0.0,26122.7,99988.6,5842.1,177599.4,154343.4,0.0,63377.5,0.0,0.0
5702,0,105187.0,146922.0,1515.8,23557.7,62220.8,29542.7,150091.6,66752.3,0.0,0.0
5703,0,174395.6,119790.4,63058.7,45439.6,81560.9,47497.7,123022.3,15383.9,14802.5,0.0
5704,0,165800.4,0.0,80374.9,32272.6,51841.1,44111.9,78277.7,174145.2,91945.5,0.0
5705,1,19419.5,0.0,57603.8,14443.4,75809.2,90566.5,10339.4,0.0,66609.4,0.0
5706,1,36536.6,0.0,16803.2,114397.8,0.0,40651.6,153522.6,0.0,0.0,0.0
5707,0,213913.7,39255.5,106309.5,164353.0,35305.4,132421.2,67538.9,0.0,0.0,0.0
5708,0,0.0,20342.9,153956.2,0.0,125159.8,131720.1,27678.8,118159.8,0.0,0.0
5709,1,46773.4,0.0,96260.8,0.0,83059.6,59057.3,79697.0,53209.1,0.0,0.0
5710,1,18461.9,0.0,83373.5,12134.9,0.0,95337.4,66393.2,0.0,0.0,0.0
5711,1,82946.0,0.0,113172.7,12864.1,39580.4,14973.5,66489.7,15315.5,50832.2,0.0
5712,1,51482.0,34364.9,44898.5,56458.1,19077.5,23472.2,0.0,113531.8,0.0,0.0
5713,1,0.0,40845.8,19687.0,41854.7,169545.3,0.0,0.0,0.0,23574.8,0.0
5714,0,28801.3,48523.7,162807.9,0.0,81571.9,86969.4,69727.7,180990.1,63907.6,0.0
5715,1,9758.0,126350.7,51646.9,0.0,20206.1,33253.4,94174.6,0.0,138543.0,0.0
5716,1,58407.5,0.0,61109.3,32996.9,0.0,250.4,37049.6,26430.5,82786.0,0.0
5717,1,0.0,37802.0,53568.2,0.0,157147.8,65110.7,35607.1,0.0,0.0,0.0
5718,1,0.0,17487.2,28824.5,0.0,48318.5,75661.4,40931.3,94567.9,83612.9,0.0
5719,0,0.0,58675.0,0.0,125809.6,11126.0,19693.1,158971.4,64666.1,93422.2,0.0
5720,0,47737.1,18957.8,79519.9,136508.1,160749.8,144106.6,123221.4,11444.8,1686.8,0.0
5721,0,49925.9,0.0,318365.4,81526.7,133333.6,46899.2,30688.4,95183.5,0.0,0.0
5722,1,0.0,0.0,87499.5,28448.3,54947.2,42196.7,195554.4,28910.0,0.0,0.0
5723,1,41717.9,82638.2,66558.1,0.0,1601.3,9039.8,0.0,130135.9,0.0,0.0
5724,0,15041.9,105340.9,152530.8,55124.3,15230.0,27114.5,18530.3,61297.4,187802.0,0.0
5725,0,164569.2,30226.7,83470.0,65675.0,121671.4,0.0,132957.4,15247.1,52610.6,0.0
5726,1,0.0,19812.8,70189.4,34176.8,0.0,99988.6,87385.9,32381.3,43769.9,0.0
5727,1,72857.0,4610.9,156042.4,0.0,152131.4,0.0,63263.9,44265.8,45633.8,0.0
5728,1,21933.2,0.0,11929.7,19932.5,0.0,75877.6,12152.0,26048.2,48631.2,0.0
5729,1,71893.3,28521.6,0.0,18017.3,0.0,0.0,0.0,43763.8,26191.1,0.0
5730,1,67680.6,78305.8,0.0,78431.6,89745.7,46129.7,54371.9,0.0,31304.0,0.0
5731,0,0.0,161656.1,14717.0,69881.6,80295.5,91592.5,49498.4,0.0,50877.4,0.0
5732,1,53534.0,41164.6,92663.7,0.0,0.0,60374.0,55757.0,74247.0,91062.4,0.0
5733,1,75039.7,0.0,0.0,23284.1,20787.5,4508.3,126231.0,45343.1,0.0,0.0
5734,1,72839.9,0.0,93467.4,60647.6,0.0,0.0,0.0,19334.0,0.0,0.0
5735,1,21847.7,0.0,106959.3,0.0,0.0,115173.4,155324.2,64101.8,0.0,0.0
5736,1,96414.7,0.0,106042.0,0.0,0.0,102245.8,3670.4,43627.0,125758.3,0.0
5737,0,69248.9,51122.9,193536.6,136803.7,38845.1,59051.2,45525.1,81896.8,0.0,0.0
5738,0,93832.6,129223.5,85032.2,75552.7,58042.3,111080.4,21317.6,0.0,9193.7,0.0
5739,0,66615.5,118376.0,29918.9,24652.1,133851.5,85145.8,0.0,77320.1,46038.1,0.0
5740,1,11741.6,0.0,42145.4,0.0,81714.8,42504.5,32289.7,60641.5,0.0,0.0
5741,0,111411.4,0.0,29821.2,126869.8,67385.0,203625.6,0.0,47429.3,72833.8,0.0
5742,1,10869.5,59946.5,71140.9,11365.4,76277.0,0.0,67242.1,29046.8,29200.7,0.0
5743,0,71591.6,109393.6,60972.5,0.0,0.0,121278.1,0.0,101202.7,21044.0,0.0
5744,1,122030.5,26669.9,66427.4,0.0,0.0,31212.4,0.0,0.0,89284.0,0.0
5745,0,56680.4,51151.0,0.0,54376.8,58766.6,0.0,135818.0,144624.5,80186.8,0.0
5746,1,0.0,65042.3,75764.0,57638.0,0.0,54252.2,0.0,84211.4,0.0,0.0
5747,1,0.0,48386.9,0.0,82108.1,80118.4,81133.4,3516.5,71386.4,34655.6,0.0
5748,1,0.0,5380.4,104998.9,0.0,0.0,0.0,1464.5,22241.0,6594.5,0.0
5749,1,78995.9,0.0,61895.9,46745.3,145468.5,0.0,0.0,0.0,111360.1,0.0
5750,1,27713.0,51988.9,85340.0,0.0,0.0,73318.7,67299.5,0.0,34877.9,0.0
5751,1,69550.6,0.0,60573.1,61913.0,78151.9,78021.2,64802.9,0.0,1190.9,0.0
5752,1,0.0,0.0,3037.7,79748.3,0.0,242857.9,0.0,0.0,1054.1,0.0
5753,1,155905.6,43992.2,48386.9,26646.7,148563.6,0.0,0.0,0.0,13349.0,0.0
5754,1,0.0,81332.5,86274.4,0.0,63794.0,0.0,207951.9,86342.8,14078.2,0.0
5755,0,91176.0,43342.4,233088.9,146603.2,42761.0,213240.7,0.0,0.0,103306.0,0.0
5756,1,114848.5,35784.2,122988.1,0.0,141597.8,0.0,76619.0,3561.7,0.0,0.0
5757,1,81424.1,34615.3,32591.4,15264.2,0.0,0.0,0.0,205592.1,53271.4,0.0
5758,0,81954.2,79543.1,45291.8,37631.0,102057.7,18410.6,116575.6,0.0,153255.1,0.0
5759,1,47172.8,83920.7,63976.0,0.0,84895.4,86753.2,0.0,0.0,48808.3,0.0
5760,0,0.0,2695.7,0.0,149726.4,56452.0,101920.9,30927.8,25011.2,66085.4,0.0
5761,0,101305.3,208202.3,29628.2,71500.0,141216.7,0.0,243719.0,22394.9,130819.9,0.0
5762,1,0.0,41068.1,71807.8,0.0,124817.8,93894.9,60231.1,0.0,62357.6,0.0
5763,0,200530.5,67812.5,218998.5,123118.8,101658.3,0.0,57905.5,35715.8,23591.9,0.0
5764,0,119995.6,158122.5,0.0,69277.0,81047.9,202873.2,25455.8,135129.1,0.0,0.0
5765,1,0.0,160715.6,36194.6,29451.1,0.0,21796.4,46061.3,0.0,0.0,0.0
5766,1,0.0,67761.2,11558.4,0.0,0.0,130289.8,119533.9,0.0,88867.5,0.0
5767,1,44898.5,0.0,23232.8,95622.0,29833.4,19778.6,0.0,0.0,0.0,0.0
5768,0,194522.3,70941.8,101288.2,20975.6,0.0,66119.6,95098.0,70251.7,0.0,0.0
5769,1,76790.0,0.0,0.0,25336.1,58213.3,0.0,168040.5,0.0,0.0,0.0
5770,1,0.0,126921.1,0.0,129473.9,147.8,0.0,0.0,0.0,70941.8,0.0
